userName,score,content,case_folding,hasil_normalisasi,tokenizing,stopword_removal,Sentimen,label_svm,Topik_LDA,processed_words,servqual_label
Pengguna Google,5,Sangat bermanfaat bagi keluarga saya Trimakasih,sangat bermanfaat bagi keluarga saya trimakasih,sangat bermanfaat bagi keluarga saya trimakasih,"['sangat', 'bermanfaat', 'bagi', 'keluarga', 'saya', 'trimakasih']","['sangat', 'bermanfaat', 'keluarga', 'trimakasih']",2,2,1,"['sangat', 'bermanfaat', 'keluarga', 'trimakasih']",Tidak Ada Kecocokan
Pengguna Google,1,sangat buruk aplikasinya,sangat buruk aplikasinya,sangat buruk aplikasinya,"['sangat', 'buruk', 'aplikasinya']","['sangat', 'buruk', 'aplikasinya']",1,1,1,"['sangat', 'buruk', 'aplikasinya']",Tidak Ada Kecocokan
Pengguna Google,4,Terimakasih atas responnya yg cepat udah selesai min,terimakasih atas responnya yg cepat udah selesai min,terimakasih atas responnya yang cepat sudah selesai min,"['terimakasih', 'atas', 'responnya', 'yang', 'cepat', 'sudah', 'selesai', 'min']","['terimakasih', 'responnya', 'cepat', 'sudah', 'selesai']",2,2,1,"['terimakasih', 'responnya', 'cepat', 'sudah', 'selesai']",responsiveness
Pengguna Google,1,Tidak bisa mendaftarkan diri chapta tidak tampil . Tolong solusinya saya ingin cetak kartu indonesia sehat ..,tidak bisa mendaftarkan diri chapta tidak tampil  tolong solusinya saya ingin cetak kartu indonesia sehat,tidak bisa mendaftarkan diri chapta tidak tampil tolong solusinya saya ingin cetak kartu indonesia sehat,"['tidak', 'bisa', 'mendaftarkan', 'diri', 'chapta', 'tidak', 'tampil', 'tolong', 'solusinya', 'saya', 'ingin', 'cetak', 'kartu', 'indonesia', 'sehat']","['tidak', 'bisa', 'mendaftarkan', 'chapta', 'tidak', 'tampil', 'tolong', 'solusinya', 'cetak', 'kartu', 'indonesia', 'sehat']",0,0,0,"['tidak', 'bisa', 'mendaftarkan', 'chapta', 'tidak', 'tampil', 'tolong', 'solusinya', 'cetak', 'kartu', 'indonesia', 'sehat']",reliability
Pengguna Google,5,Sungguh membantuu,sungguh membantuu,sungguh membantuu,"['sungguh', 'membantuu']","['sungguh', 'membantuu']",0,0,1,"['sungguh', 'membantuu']",Tidak Ada Kecocokan
Pengguna Google,1,"Berkali-kali mencoba sign up dan request OTP (di hari dan waktu berbeda) baik via WhatsApp maupun SMS, OTP tetap tidak dikirim. Please fix it!",berkalikali mencoba sign up dan request otp di hari dan waktu berbeda baik via whatsapp maupun sms otp tetap tidak dikirim please fix it,berkalikali mencoba sign up dan request otp di hari dan waktu berbeda baik via whatsapp maupun sms otp tetap tidak dikirim please fix itu,"['berkalikali', 'mencoba', 'sign', 'up', 'dan', 'request', 'otp', 'di', 'hari', 'dan', 'waktu', 'berbeda', 'baik', 'via', 'whatsapp', 'maupun', 'sms', 'otp', 'tetap', 'tidak', 'dikirim', 'please', 'fix', 'itu']","['berkalikali', 'mencoba', 'sign', 'up', 'request', 'otp', 'berbeda', 'baik', 'via', 'whatsapp', 'sms', 'otp', 'tidak', 'dikirim', 'please', 'fix']",1,1,2,"['berkalikali', 'mencoba', 'sign', 'up', 'request', 'otp', 'berbeda', 'baik', 'via', 'whatsapp', 'sms', 'otp', 'tidak', 'dikirim', 'please', 'fix']",assurance
Pengguna Google,4,Apk jkn sangat membantu terima kasih atas tim semua yg sudah berkerja keras,apk jkn sangat membantu terima kasih atas tim semua yg sudah berkerja keras,aplikasi jkn sangat membantu terima kasih atas tim semua yang sudah berkerja keras,"['aplikasi', 'jkn', 'sangat', 'membantu', 'terima', 'kasih', 'atas', 'tim', 'semua', 'yang', 'sudah', 'berkerja', 'keras']","['aplikasi', 'jkn', 'sangat', 'membantu', 'terima', 'kasih', 'tim', 'sudah', 'berkerja', 'keras']",0,2,1,"['aplikasi', 'jkn', 'sangat', 'membantu', 'terima', 'kasih', 'tim', 'sudah', 'berkerja', 'keras']",tangibles
Pengguna Google,4,Susah banget daftarnya. Kode otp tidak mau muncul dari kemarin,susah banget daftarnya kode otp tidak mau muncul dari kemarin,susah banget daftarnya kode otp tidak mau muncul dari kemarin,"['susah', 'banget', 'daftarnya', 'kode', 'otp', 'tidak', 'mau', 'muncul', 'dari', 'kemarin']","['susah', 'banget', 'daftarnya', 'kode', 'otp', 'tidak', 'muncul', 'kemarin']",1,1,2,"['susah', 'banget', 'daftarnya', 'kode', 'otp', 'tidak', 'muncul', 'kemarin']",assurance
Pengguna Google,5,Good poko nya biar bintang yang berbicara,good poko nya biar bintang yang berbicara,bagus pokok ya biar bintang yang berbicara,"['bagus', 'pokok', 'ya', 'biar', 'bintang', 'yang', 'berbicara']","['bagus', 'pokok', 'biar', 'bintang', 'berbicara']",0,0,0,"['bagus', 'pokok', 'biar', 'bintang', 'berbicara']",Tidak Ada Kecocokan
Pengguna Google,1,Lg urgent mau login ajah susah bener...capctha.nya muter² mulu kek orang keder,lg urgent mau login ajah susah benercapcthanya muter mulu kek orang keder,lagi darurat mau login saja susah benercapcthanya muter melulu seperti orang keder,"['lagi', 'darurat', 'mau', 'login', 'saja', 'susah', 'benercapcthanya', 'muter', 'melulu', 'seperti', 'orang', 'keder']","['darurat', 'login', 'susah', 'benercapcthanya', 'muter', 'melulu', 'orang', 'keder']",1,1,0,"['darurat', 'login', 'susah', 'benercapcthanya', 'muter', 'melulu', 'orang', 'keder']",Tidak Ada Kecocokan
Pengguna Google,1,"Pihak developer tolong perbaiki sistem kode verifikasi nomer telfon, karena kode verifikasi ga masuk² padahal nomer sudah benar & nomer jga masih aktif panjang, sinyal jga lancar tpi kode verifikasi sms ga masuk²",pihak developer tolong perbaiki sistem kode verifikasi nomer telfon karena kode verifikasi ga masuk padahal nomer sudah benar  nomer jga masih aktif panjang sinyal jga lancar tpi kode verifikasi sms ga masuk,pihak pengembang tolong perbaiki sistem kode verifikasi nomor telfon karena kode verifikasi tidak masuk padahal nomor sudah benar nomor juga masih aktif panjang sinyal juga lancar tapi kode verifikasi sms tidak masuk,"['pihak', 'pengembang', 'tolong', 'perbaiki', 'sistem', 'kode', 'verifikasi', 'nomor', 'telfon', 'karena', 'kode', 'verifikasi', 'tidak', 'masuk', 'padahal', 'nomor', 'sudah', 'benar', 'nomor', 'juga', 'masih', 'aktif', 'panjang', 'sinyal', 'juga', 'lancar', 'tapi', 'kode', 'verifikasi', 'sms', 'tidak', 'masuk']","['pengembang', 'tolong', 'perbaiki', 'sistem', 'kode', 'verifikasi', 'nomor', 'telfon', 'kode', 'verifikasi', 'tidak', 'masuk', 'nomor', 'sudah', 'nomor', 'aktif', 'sinyal', 'lancar', 'kode', 'verifikasi', 'sms', 'tidak', 'masuk']",1,1,2,"['pengembang', 'tolong', 'perbaiki', 'sistem', 'kode', 'verifikasi', 'nomor', 'telfon', 'kode', 'verifikasi', 'tidak', 'masuk', 'nomor', 'sudah', 'nomor', 'aktif', 'sinyal', 'lancar', 'kode', 'verifikasi', 'sms', 'tidak', 'masuk']",assurance
Pengguna Google,5,Bagus Tinggal pelayan dipaskes dan rs nya kadang pelayananna tidak ramah,bagus tinggal pelayan dipaskes dan rs nya kadang pelayananna tidak ramah,bagus tinggal pelayan dipaskes dan rumah sakit ya kadang pelayananna tidak ramah,"['bagus', 'tinggal', 'pelayan', 'dipaskes', 'dan', 'rumah', 'sakit', 'ya', 'kadang', 'pelayananna', 'tidak', 'ramah']","['bagus', 'tinggal', 'pelayan', 'dipaskes', 'rumah', 'sakit', 'kadang', 'pelayananna', 'tidak', 'ramah']",2,2,1,"['bagus', 'tinggal', 'pelayan', 'dipaskes', 'rumah', 'sakit', 'kadang', 'pelayananna', 'tidak', 'ramah']",reliability
Pengguna Google,1,"Mau masuk lagi di pinta no nik ktp hp email password sdh lengkap smua tpi gagal terus aneh yaaa ,,, menyebalkan dsruh login 180 detik lagi gitu aja terus smpai ubanan ,, kok makin buruk ya,hrus minta kode verifikasi no hp harus ada plsa ,,memang menyusahkan bukan memudahkan",mau masuk lagi di pinta no nik ktp hp email password sdh lengkap smua tpi gagal terus aneh yaaa  menyebalkan dsruh login  detik lagi gitu aja terus smpai ubanan  kok makin buruk yahrus minta kode verifikasi no hp harus ada plsa memang menyusahkan bukan memudahkan,mau masuk lagi di pinta nomor nomor indu kartu keluarga ktp hp email password sudah lengkap semua tapi gagal terus jelek ya menyebalkan dsruh login detik lagi begitu saja terus sampai ubanan kok makin buruk yahrus meminta kode verifikasi nomor hp harus ada pulsa memang menyusahkan bukan memudahkan,"['mau', 'masuk', 'lagi', 'di', 'pinta', 'nomor', 'nomor', 'indu', 'kartu', 'keluarga', 'ktp', 'hp', 'email', 'password', 'sudah', 'lengkap', 'semua', 'tapi', 'gagal', 'terus', 'jelek', 'ya', 'menyebalkan', 'dsruh', 'login', 'detik', 'lagi', 'begitu', 'saja', 'terus', 'sampai', 'ubanan', 'kok', 'makin', 'buruk', 'yahrus', 'meminta', 'kode', 'verifikasi', 'nomor', 'hp', 'harus', 'ada', 'pulsa', 'memang', 'menyusahkan', 'bukan', 'memudahkan']","['masuk', 'pinta', 'nomor', 'nomor', 'indu', 'kartu', 'keluarga', 'ktp', 'hp', 'email', 'password', 'sudah', 'lengkap', 'gagal', 'jelek', 'menyebalkan', 'dsruh', 'login', 'detik', 'ubanan', 'buruk', 'yahrus', 'kode', 'verifikasi', 'nomor', 'hp', 'pulsa', 'menyusahkan', 'memudahkan']",1,1,2,"['masuk', 'pinta', 'nomor', 'nomor', 'indu', 'kartu', 'keluarga', 'ktp', 'hp', 'email', 'password', 'sudah', 'lengkap', 'gagal', 'jelek', 'menyebalkan', 'dsruh', 'login', 'detik', 'ubanan', 'buruk', 'yahrus', 'kode', 'verifikasi', 'nomor', 'hp', 'pulsa', 'menyusahkan', 'memudahkan']",assurance
Pengguna Google,1,Otp gk masuk ke nomornya,otp gk masuk ke nomornya,otp tidak masuk ke nomornya,"['otp', 'tidak', 'masuk', 'ke', 'nomornya']","['otp', 'tidak', 'masuk', 'nomornya']",1,1,2,"['otp', 'tidak', 'masuk', 'nomornya']",reliability
Pengguna Google,1,Makin kaga bener ajah makin ribet susah aplikasi apaa ini kaga jelas payah,makin kaga bener ajah makin ribet susah aplikasi apaa ini kaga jelas payah,makin kagak benar saja makin ribet susah aplikasi apa ini kagak jelas payah,"['makin', 'kagak', 'benar', 'saja', 'makin', 'ribet', 'susah', 'aplikasi', 'apa', 'ini', 'kagak', 'jelas', 'payah']","['kagak', 'ribet', 'susah', 'aplikasi', 'kagak', 'payah']",1,1,2,"['kagak', 'ribet', 'susah', 'aplikasi', 'kagak', 'payah']",tangibles
Pengguna Google,5,Tae,tae,tae,['tae'],['tae'],1,0,0,['tae'],Tidak Ada Kecocokan
Pengguna Google,3,"Tolong yaa di perbaiki lgi sistem verifikasi kode otp nya lama bngt padahal jaringan bagus dan kuat tpi knp di apk ini jdi Loading lama dan tahapan buat tahap selanjutnya nya ngestak di situ aja, mohon maaf nih ya apk mobile JKN",tolong yaa di perbaiki lgi sistem verifikasi kode otp nya lama bngt padahal jaringan bagus dan kuat tpi knp di apk ini jdi loading lama dan tahapan buat tahap selanjutnya nya ngestak di situ aja mohon maaf nih ya apk mobile jkn,tolong ya di perbaiki lagi sistem verifikasi kode otp ya lama sangat padahal jaringan bagus dan kuat tapi kenapa di aplikasi ini jadi loading lama dan tahapan buat tahap selanjutnya ya ngestak di situ saja mohon maaf nih ya aplikasi mobile jkn,"['tolong', 'ya', 'di', 'perbaiki', 'lagi', 'sistem', 'verifikasi', 'kode', 'otp', 'ya', 'lama', 'sangat', 'padahal', 'jaringan', 'bagus', 'dan', 'kuat', 'tapi', 'kenapa', 'di', 'aplikasi', 'ini', 'jadi', 'loading', 'lama', 'dan', 'tahapan', 'buat', 'tahap', 'selanjutnya', 'ya', 'ngestak', 'di', 'situ', 'saja', 'mohon', 'maaf', 'nih', 'ya', 'aplikasi', 'mobile', 'jkn']","['tolong', 'perbaiki', 'sistem', 'verifikasi', 'kode', 'otp', 'sangat', 'jaringan', 'bagus', 'kuat', 'aplikasi', 'loading', 'tahapan', 'tahap', 'ngestak', 'situ', 'mohon', 'maaf', 'aplikasi', 'mobile', 'jkn']",1,1,2,"['tolong', 'perbaiki', 'sistem', 'verifikasi', 'kode', 'otp', 'sangat', 'jaringan', 'bagus', 'kuat', 'aplikasi', 'loading', 'tahapan', 'tahap', 'ngestak', 'situ', 'mohon', 'maaf', 'aplikasi', 'mobile', 'jkn']",tangibles
Pengguna Google,2,Puluhan kali saya coba masuk dengan kode otp tp tidak muncul2 sms . Mohon d perbaiki saya sangat membutuhkan,puluhan kali saya coba masuk dengan kode otp tp tidak muncul sms  mohon d perbaiki saya sangat membutuhkan,puluhan kali saya coba masuk dengan kode otp tapi tidak muncul sms mohon di perbaiki saya sangat membutuhkan,"['puluhan', 'kali', 'saya', 'coba', 'masuk', 'dengan', 'kode', 'otp', 'tapi', 'tidak', 'muncul', 'sms', 'mohon', 'di', 'perbaiki', 'saya', 'sangat', 'membutuhkan']","['puluhan', 'kali', 'coba', 'masuk', 'kode', 'otp', 'tidak', 'muncul', 'sms', 'mohon', 'perbaiki', 'sangat', 'membutuhkan']",1,1,2,"['puluhan', 'kali', 'coba', 'masuk', 'kode', 'otp', 'tidak', 'muncul', 'sms', 'mohon', 'perbaiki', 'sangat', 'membutuhkan']",assurance
Pengguna Google,5,Begitulah,begitulah,begitulah,['begitulah'],[],0,0,0,[],Tidak Ada Kecocokan
Pengguna Google,2,"Aplikasi yang mempersulit para pensiunan PNS, apa tidak ada cara lain mempermudah cara registrasi di aplikasi ini, hanya karena persoalan No HP yang tidak sinkron pendaftaran peserta ditolak. Paraaaaaaaaah",aplikasi yang mempersulit para pensiunan pns apa tidak ada cara lain mempermudah cara registrasi di aplikasi ini hanya karena persoalan no hp yang tidak sinkron pendaftaran peserta ditolak paraaaaaaaaah,aplikasi yang mempersulit para pensiunan pns apa tidak ada cara lain mempermudah cara registrasi di aplikasi ini hanya karena persoalan nomor hp yang tidak sinkron pendaftaran peserta ditolak paraaaaaaaaah,"['aplikasi', 'yang', 'mempersulit', 'para', 'pensiunan', 'pns', 'apa', 'tidak', 'ada', 'cara', 'lain', 'mempermudah', 'cara', 'registrasi', 'di', 'aplikasi', 'ini', 'hanya', 'karena', 'persoalan', 'nomor', 'hp', 'yang', 'tidak', 'sinkron', 'pendaftaran', 'peserta', 'ditolak', 'paraaaaaaaaah']","['aplikasi', 'mempersulit', 'pensiunan', 'pns', 'tidak', 'mempermudah', 'registrasi', 'aplikasi', 'nomor', 'hp', 'tidak', 'sinkron', 'pendaftaran', 'peserta', 'ditolak', 'paraaaaaaaaah']",1,1,0,"['aplikasi', 'mempersulit', 'pensiunan', 'pns', 'tidak', 'mempermudah', 'registrasi', 'aplikasi', 'nomor', 'hp', 'tidak', 'sinkron', 'pendaftaran', 'peserta', 'ditolak', 'paraaaaaaaaah']",tangibles
Pengguna Google,2,"Biasanya bisa lihat info iuran, kenapa sekarang HARUS AKUNNYA TERVERIFIKASI DULUUU, ribett",biasanya bisa lihat info iuran kenapa sekarang harus akunnya terverifikasi duluuu ribett,biasanya bisa lihat info iuran kenapa sekarang harus akunnya verifikasi dulu ribett,"['biasanya', 'bisa', 'lihat', 'info', 'iuran', 'kenapa', 'sekarang', 'harus', 'akunnya', 'verifikasi', 'dulu', 'ribett']","['bisa', 'lihat', 'info', 'iuran', 'akunnya', 'verifikasi', 'ribett']",2,0,0,"['bisa', 'lihat', 'info', 'iuran', 'akunnya', 'verifikasi', 'ribett']",assurance
Pengguna Google,5,"aplikasinya sangat membantu, bagus banget 🫶🏻",aplikasinya sangat membantu bagus banget,aplikasinya sangat membantu bagus banget,"['aplikasinya', 'sangat', 'membantu', 'bagus', 'banget']","['aplikasinya', 'sangat', 'membantu', 'bagus', 'banget']",2,2,1,"['aplikasinya', 'sangat', 'membantu', 'bagus', 'banget']",responsiveness
Pengguna Google,1,"aplikasinya jelek banget bukannya mempermudah malah mempersulit mana aneh banget pas mau daftar padahal jelas² nik nya udah bener tapi tetep aja gabisa apalagi pas nungguin kode nya lama polll bener bener ni aplikasi,mohon deh di perbaiki ke error an nya",aplikasinya jelek banget bukannya mempermudah malah mempersulit mana aneh banget pas mau daftar padahal jelas nik nya udah bener tapi tetep aja gabisa apalagi pas nungguin kode nya lama polll bener bener ni aplikasimohon deh di perbaiki ke error an nya,aplikasinya jelek banget bukannya mempermudah malah mempersulit mana jelek banget ketika mau daftar padahal jelas nomor indu kartu keluarga ya sudah benar tetapi tetap saja tidak bisa apalagi ketika menunggu kode ya lama pol benar benar nih aplikasimohon deh di perbaiki ke error an ya,"['aplikasinya', 'jelek', 'banget', 'bukannya', 'mempermudah', 'malah', 'mempersulit', 'mana', 'jelek', 'banget', 'ketika', 'mau', 'daftar', 'padahal', 'jelas', 'nomor', 'indu', 'kartu', 'keluarga', 'ya', 'sudah', 'benar', 'tetapi', 'tetap', 'saja', 'tidak', 'bisa', 'apalagi', 'ketika', 'menunggu', 'kode', 'ya', 'lama', 'pol', 'benar', 'benar', 'nih', 'aplikasimohon', 'deh', 'di', 'perbaiki', 'ke', 'error', 'an', 'ya']","['aplikasinya', 'jelek', 'banget', 'mempermudah', 'mempersulit', 'jelek', 'banget', 'daftar', 'nomor', 'indu', 'kartu', 'keluarga', 'sudah', 'tidak', 'bisa', 'menunggu', 'kode', 'pol', 'aplikasimohon', 'perbaiki', 'error', 'an']",1,1,2,"['aplikasinya', 'jelek', 'banget', 'mempermudah', 'mempersulit', 'jelek', 'banget', 'daftar', 'nomor', 'indu', 'kartu', 'keluarga', 'sudah', 'tidak', 'bisa', 'menunggu', 'kode', 'pol', 'aplikasimohon', 'perbaiki', 'error', 'an']",reliability
Pengguna Google,1,Verikasi nomor gak pernah muncul,verikasi nomor gak pernah muncul,verikasi nomor tidak pernah muncul,"['verikasi', 'nomor', 'tidak', 'pernah', 'muncul']","['verikasi', 'nomor', 'tidak', 'muncul']",1,1,2,"['verikasi', 'nomor', 'tidak', 'muncul']",reliability
Pengguna Google,5,Terimakasih sekiga Barokah,terimakasih sekiga barokah,terimakasih sekiga barokah,"['terimakasih', 'sekiga', 'barokah']","['terimakasih', 'sekiga', 'barokah']",2,2,1,"['terimakasih', 'sekiga', 'barokah']",Tidak Ada Kecocokan
Pengguna Google,5,Sekarang serba satset.. top mantap isthebest,sekarang serba satset top mantap isthebest,sekarang serba satset top mantap isthebest,"['sekarang', 'serba', 'satset', 'top', 'mantap', 'isthebest']","['serba', 'satset', 'top', 'mantap', 'isthebest']",2,2,1,"['serba', 'satset', 'top', 'mantap', 'isthebest']",Tidak Ada Kecocokan
Pengguna Google,4,Udah lumayan gampang di akses nya..,udah lumayan gampang di akses nya,sudah lumayan gampang di akses ya,"['sudah', 'lumayan', 'gampang', 'di', 'akses', 'ya']","['sudah', 'lumayan', 'gampang', 'akses']",2,2,1,"['sudah', 'lumayan', 'gampang', 'akses']",reliability
Pengguna Google,1,"Verifikasi sulit tidak bisa pakai yang lain kecuali sms, no sudah benar, pulsa saya juga sudah berkurang tapi no otpnya tidak masuk ke sms hp saya",verifikasi sulit tidak bisa pakai yang lain kecuali sms no sudah benar pulsa saya juga sudah berkurang tapi no otpnya tidak masuk ke sms hp saya,verifikasi sulit tidak bisa pakai yang lain kecuali sms nomor sudah benar pulsa saya juga sudah berkurang tetapi nomor otpnya tidak masuk ke sms hp saya,"['verifikasi', 'sulit', 'tidak', 'bisa', 'pakai', 'yang', 'lain', 'kecuali', 'sms', 'nomor', 'sudah', 'benar', 'pulsa', 'saya', 'juga', 'sudah', 'berkurang', 'tetapi', 'nomor', 'otpnya', 'tidak', 'masuk', 'ke', 'sms', 'hp', 'saya']","['verifikasi', 'sulit', 'tidak', 'bisa', 'pakai', 'kecuali', 'sms', 'nomor', 'sudah', 'pulsa', 'sudah', 'berkurang', 'nomor', 'otpnya', 'tidak', 'masuk', 'sms', 'hp']",1,1,2,"['verifikasi', 'sulit', 'tidak', 'bisa', 'pakai', 'kecuali', 'sms', 'nomor', 'sudah', 'pulsa', 'sudah', 'berkurang', 'nomor', 'otpnya', 'tidak', 'masuk', 'sms', 'hp']",reliability
Pengguna Google,1,Kenapa tidak bisa di instal???,kenapa tidak bisa di instal,kenapa tidak bisa di install,"['kenapa', 'tidak', 'bisa', 'di', 'install']","['tidak', 'bisa', 'install']",0,0,0,"['tidak', 'bisa', 'install']",reliability
Pengguna Google,1,ribet amat ni aplikasi,ribet amat ni aplikasi,ribet sangat nih aplikasi,"['ribet', 'sangat', 'nih', 'aplikasi']","['ribet', 'sangat', 'aplikasi']",1,1,1,"['ribet', 'sangat', 'aplikasi']",tangibles
Pengguna Google,5,Terimakasih telah memberi kemudahan dalam pelayanan kesehatan,terimakasih telah memberi kemudahan dalam pelayanan kesehatan,terimakasih telah memberi kemudahan dalam pelayanan kesehatan,"['terimakasih', 'telah', 'memberi', 'kemudahan', 'dalam', 'pelayanan', 'kesehatan']","['terimakasih', 'kemudahan', 'pelayanan', 'kesehatan']",2,2,1,"['terimakasih', 'kemudahan', 'pelayanan', 'kesehatan']",reliability
Pengguna Google,5,Oke. Hanya kadang msih membingungkan,oke hanya kadang msih membingungkan,bagus hanya kadang masih membingungkan,"['bagus', 'hanya', 'kadang', 'masih', 'membingungkan']","['bagus', 'kadang', 'membingungkan']",2,2,1,"['bagus', 'kadang', 'membingungkan']",Tidak Ada Kecocokan
Pengguna Google,1,Mo daftar aja susah bngt dah masukin no hp ga masuk2 kode verifikasi payah,mo daftar aja susah bngt dah masukin no hp ga masuk kode verifikasi payah,mau daftar saja susah sangat sudah memasuki nomor hp tidak masuk kode verifikasi payah,"['mau', 'daftar', 'saja', 'susah', 'sangat', 'sudah', 'memasuki', 'nomor', 'hp', 'tidak', 'masuk', 'kode', 'verifikasi', 'payah']","['daftar', 'susah', 'sangat', 'sudah', 'memasuki', 'nomor', 'hp', 'tidak', 'masuk', 'kode', 'verifikasi', 'payah']",1,1,2,"['daftar', 'susah', 'sangat', 'sudah', 'memasuki', 'nomor', 'hp', 'tidak', 'masuk', 'kode', 'verifikasi', 'payah']",assurance
Pengguna Google,1,"Kebanyakan eror aplikasinya, nyusahin rakyat yang mau berobat!! _________________________________________ Sudah saya email sesuai permintaan anda, tolong di bales dan mohon solusinya.",kebanyakan eror aplikasinya nyusahin rakyat yang mau berobat  sudah saya email sesuai permintaan anda tolong di bales dan mohon solusinya,kebanyakan error aplikasinya menyusahkan rakyat yang mau berobat sudah saya email sesuai permintaan anda tolong di balas dan mohon solusinya,"['kebanyakan', 'error', 'aplikasinya', 'menyusahkan', 'rakyat', 'yang', 'mau', 'berobat', 'sudah', 'saya', 'email', 'sesuai', 'permintaan', 'anda', 'tolong', 'di', 'balas', 'dan', 'mohon', 'solusinya']","['kebanyakan', 'error', 'aplikasinya', 'menyusahkan', 'rakyat', 'berobat', 'sudah', 'email', 'sesuai', 'permintaan', 'tolong', 'balas', 'mohon', 'solusinya']",2,2,0,"['kebanyakan', 'error', 'aplikasinya', 'menyusahkan', 'rakyat', 'berobat', 'sudah', 'email', 'sesuai', 'permintaan', 'tolong', 'balas', 'mohon', 'solusinya']",reliability
