userName,score,content,case_folding,hasil_normalisasi,tokenizing,stopword_removal,Label,label_svm,Topik_LDA,processed_words,servqual_label
Pengguna Google,1,"Aplikasi ga jelas ,cuma mikirin proyek deal2an anggaran ,Bpjs hrs nya gratis ini malah bulanan nya kek cicilan motor ,NEGARA BERBISNIS SAMA RAKYAT ,MEMERAS RAKYAT . SAYA DAFTAR. JANUARY SDH BAYAR ,EH MASA TAGIHAN FEBRUARI TIBA2 900RIBU ,HRS NYA 450/BLN",aplikasi ga jelas cuma mikirin proyek dealan anggaran bpjs hrs nya gratis ini malah bulanan nya kek cicilan motor negara berbisnis sama rakyat memeras rakyat  saya daftar january sdh bayar eh masa tagihan februari tiba ribu hrs nya bln,aplikasi tidak jelas cuma memikirkan proyek dealan anggaran bpjs harus ya gratis ini malah bulanan ya seperti cicilan motor negara berbisnis sama rakyat memeras rakyat saya daftar january sudah bayar eh masa tagihan februari tiba ribu harus ya bulan,"['aplikasi', 'tidak', 'jelas', 'cuma', 'memikirkan', 'proyek', 'dealan', 'anggaran', 'bpjs', 'harus', 'ya', 'gratis', 'ini', 'malah', 'bulanan', 'ya', 'seperti', 'cicilan', 'motor', 'negara', 'berbisnis', 'sama', 'rakyat', 'memeras', 'rakyat', 'saya', 'daftar', 'january', 'sudah', 'bayar', 'eh', 'masa', 'tagihan', 'februari', 'tiba', 'ribu', 'harus', 'ya', 'bulan']","['aplikasi', 'tidak', 'memikirkan', 'proyek', 'dealan', 'anggaran', 'bpjs', 'gratis', 'bulanan', 'cicilan', 'motor', 'negara', 'berbisnis', 'rakyat', 'memeras', 'rakyat', 'daftar', 'january', 'sudah', 'bayar', 'tagihan', 'februari', 'ribu']",1,1,1,"['aplikasi', 'tidak', 'memikirkan', 'proyek', 'dealan', 'anggaran', 'bpjs', 'gratis', 'bulanan', 'cicilan', 'motor', 'negara', 'berbisnis', 'rakyat', 'memeras', 'rakyat', 'daftar', 'january', 'sudah', 'bayar', 'tagihan', 'februari', 'ribu']",responsiveness
Pengguna Google,5,Sangat mudah digunakan & dimengerti,sangat mudah digunakan  dimengerti,sangat mudah digunakan dimengerti,"['sangat', 'mudah', 'digunakan', 'dimengerti']","['sangat', 'mudah', 'dimengerti']",2,2,2,"['sangat', 'mudah', 'dimengerti']",empathy
Pengguna Google,4,Kenapa susah untuk buka JKN... awalnya sangat mudah untuk masuk ke akun sekarang susahnya minta ampun...tolong perbaiki lagi supaya memudahkan kami untuk mendaftar lewat JKN dalam menjalankan kontrol tiap bulan,kenapa susah untuk buka jkn awalnya sangat mudah untuk masuk ke akun sekarang susahnya minta ampuntolong perbaiki lagi supaya memudahkan kami untuk mendaftar lewat jkn dalam menjalankan kontrol tiap bulan,kenapa susah untuk buka jkn awalnya sangat mudah untuk masuk ke akun sekarang susahnya meminta ampuntolong perbaiki lagi supaya memudahkan kami untuk mendaftar lewat jkn dalam menjalankan kontrol tiap bulan,"['kenapa', 'susah', 'untuk', 'buka', 'jkn', 'awalnya', 'sangat', 'mudah', 'untuk', 'masuk', 'ke', 'akun', 'sekarang', 'susahnya', 'meminta', 'ampuntolong', 'perbaiki', 'lagi', 'supaya', 'memudahkan', 'kami', 'untuk', 'mendaftar', 'lewat', 'jkn', 'dalam', 'menjalankan', 'kontrol', 'tiap', 'bulan']","['susah', 'buka', 'jkn', 'sangat', 'mudah', 'masuk', 'akun', 'susahnya', 'ampuntolong', 'perbaiki', 'memudahkan', 'mendaftar', 'jkn', 'menjalankan', 'kontrol']",1,1,0,"['susah', 'buka', 'jkn', 'sangat', 'mudah', 'masuk', 'akun', 'susahnya', 'ampuntolong', 'perbaiki', 'memudahkan', 'mendaftar', 'jkn', 'menjalankan', 'kontrol']",tangibles
Pengguna Google,1,Lambattt mau daftar aja susah,lambattt mau daftar aja susah,lambattt mau daftar saja susah,"['lambattt', 'mau', 'daftar', 'saja', 'susah']","['lambattt', 'daftar', 'susah']",1,1,0,"['lambattt', 'daftar', 'susah']",reliability
Pengguna Google,4,"Lancar, kadang-kadang error",lancar kadangkadang error,lancar kadangkadang error,"['lancar', 'kadangkadang', 'error']","['lancar', 'kadangkadang', 'error']",1,1,2,"['lancar', 'kadangkadang', 'error']",tangibles
Pengguna Google,1,"Aplikasi jelek, ngeleg terus jaringan udah bagus, ini bukan mempermudah masyarakat malah mempersulit😡🤬",aplikasi jelek ngeleg terus jaringan udah bagus ini bukan mempermudah masyarakat malah mempersulit,aplikasi jelek ngeleg terus jaringan sudah bagus ini bukan mempermudah masyarakat malah mempersulit,"['aplikasi', 'jelek', 'ngeleg', 'terus', 'jaringan', 'sudah', 'bagus', 'ini', 'bukan', 'mempermudah', 'masyarakat', 'malah', 'mempersulit']","['aplikasi', 'jelek', 'ngeleg', 'jaringan', 'sudah', 'bagus', 'mempermudah', 'masyarakat', 'mempersulit']",1,1,0,"['aplikasi', 'jelek', 'ngeleg', 'jaringan', 'sudah', 'bagus', 'mempermudah', 'masyarakat', 'mempersulit']",tangibles
Pengguna Google,5,Mudah dan cepat mengoperasikannya,mudah dan cepat mengoperasikannya,mudah dan cepat mengoperasikannya,"['mudah', 'dan', 'cepat', 'mengoperasikannya']","['mudah', 'cepat', 'mengoperasikannya']",2,2,2,"['mudah', 'cepat', 'mengoperasikannya']",empathy
Pengguna Google,1,Gak ada gambarnya,gak ada gambarnya,tidak ada gambarnya,"['tidak', 'ada', 'gambarnya']","['tidak', 'gambarnya']",1,1,1,"['tidak', 'gambarnya']",tangibles
Pengguna Google,1,"Harusnya apk kaya gini, di buat simpel, ini apk untuk orang yg sakit, ini mah harus ini lah itu lah. Buat kata sandi berapa kali. Asli terlalu ribet untuk apk penting kaya gini, d tambah undah datang ke RS. Orang banyak yg GK tau. Udah butuh pengobatan dah suruh blik lagi. GK semua orang punya hp. Harus di pikir ke situ nya. Minimal agak simple lah, dalam daftarnya,",harusnya apk kaya gini di buat simpel ini apk untuk orang yg sakit ini mah harus ini lah itu lah buat kata sandi berapa kali asli terlalu ribet untuk apk penting kaya gini d tambah undah datang ke rs orang banyak yg gk tau udah butuh pengobatan dah suruh blik lagi gk semua orang punya hp harus di pikir ke situ nya minimal agak simple lah dalam daftarnya,harusnya aplikasi seperti begini di buat simpel ini aplikasi untuk orang yang sakit ini mah harus ini lah itu lah buat kata sandi berapa kali asli terlalu ribet untuk aplikasi penting seperti begini di tambah undah datang ke rumah sakit orang banyak yang tidak tau sudah butuh pengobatan sudah suruh balik lagi tidak semua orang punya hp harus di pikir ke situ ya minimal agak mudah lah dalam daftarnya,"['harusnya', 'aplikasi', 'seperti', 'begini', 'di', 'buat', 'simpel', 'ini', 'aplikasi', 'untuk', 'orang', 'yang', 'sakit', 'ini', 'mah', 'harus', 'ini', 'lah', 'itu', 'lah', 'buat', 'kata', 'sandi', 'berapa', 'kali', 'asli', 'terlalu', 'ribet', 'untuk', 'aplikasi', 'penting', 'seperti', 'begini', 'di', 'tambah', 'undah', 'datang', 'ke', 'rumah', 'sakit', 'orang', 'banyak', 'yang', 'tidak', 'tau', 'sudah', 'butuh', 'pengobatan', 'sudah', 'suruh', 'balik', 'lagi', 'tidak', 'semua', 'orang', 'punya', 'hp', 'harus', 'di', 'pikir', 'ke', 'situ', 'ya', 'minimal', 'agak', 'mudah', 'lah', 'dalam', 'daftarnya']","['aplikasi', 'simpel', 'aplikasi', 'orang', 'sakit', 'mah', 'sandi', 'kali', 'asli', 'ribet', 'aplikasi', 'undah', 'rumah', 'sakit', 'orang', 'tidak', 'tau', 'sudah', 'butuh', 'pengobatan', 'sudah', 'suruh', 'tidak', 'orang', 'hp', 'pikir', 'situ', 'minimal', 'mudah', 'daftarnya']",1,1,0,"['aplikasi', 'simpel', 'aplikasi', 'orang', 'sakit', 'mah', 'sandi', 'kali', 'asli', 'ribet', 'aplikasi', 'undah', 'rumah', 'sakit', 'orang', 'tidak', 'tau', 'sudah', 'butuh', 'pengobatan', 'sudah', 'suruh', 'tidak', 'orang', 'hp', 'pikir', 'situ', 'minimal', 'mudah', 'daftarnya']",responsiveness
Pengguna Google,1,"Aplikasi gak jelas, hp tidak di root, kata aplikasinya device dalam keadaan root. Jadi percuma download aplikasi tidak dapat digunakan",aplikasi gak jelas hp tidak di root kata aplikasinya device dalam keadaan root jadi percuma download aplikasi tidak dapat digunakan,aplikasi tidak jelas hp tidak di root kata aplikasinya device dalam keadaan root jadi percuma unduh aplikasi tidak dapat digunakan,"['aplikasi', 'tidak', 'jelas', 'hp', 'tidak', 'di', 'root', 'kata', 'aplikasinya', 'device', 'dalam', 'keadaan', 'root', 'jadi', 'percuma', 'unduh', 'aplikasi', 'tidak', 'dapat', 'digunakan']","['aplikasi', 'tidak', 'hp', 'tidak', 'root', 'aplikasinya', 'device', 'root', 'unduh', 'aplikasi', 'tidak']",1,1,0,"['aplikasi', 'tidak', 'hp', 'tidak', 'root', 'aplikasinya', 'device', 'root', 'unduh', 'aplikasi', 'tidak']",tangibles
Pengguna Google,1,Sudah beberapa hari ini saya mencoba utk daftar tp tdk perna bisa😭😭😭😭 tolong lah di permudah soalnya kami ini masyarakat perlu banget dengan aplikasi ini aku sudah beberapa kali uninstall tp hasilnya tetap sama. ada yang sama ngak kode Verifikasi WA susah banget di dapatkan,sudah beberapa hari ini saya mencoba utk daftar tp tdk perna bisa tolong lah di permudah soalnya kami ini masyarakat perlu banget dengan aplikasi ini aku sudah beberapa kali uninstall tp hasilnya tetap sama ada yang sama ngak kode verifikasi wa susah banget di dapatkan,sudah beberapa hari ini saya mencoba untuk daftar tapi tidak pernah bisa tolong lah di permudah karena kami ini masyarakat perlu banget dengan aplikasi ini aku sudah beberapa kali uninstall tapi hasilnya tetap sama ada yang sama tidak kode verifikasi WhatsApp susah banget di dapatkan,"['sudah', 'beberapa', 'hari', 'ini', 'saya', 'mencoba', 'untuk', 'daftar', 'tapi', 'tidak', 'pernah', 'bisa', 'tolong', 'lah', 'di', 'permudah', 'karena', 'kami', 'ini', 'masyarakat', 'perlu', 'banget', 'dengan', 'aplikasi', 'ini', 'aku', 'sudah', 'beberapa', 'kali', 'uninstall', 'tapi', 'hasilnya', 'tetap', 'sama', 'ada', 'yang', 'sama', 'tidak', 'kode', 'verifikasi', 'WhatsApp', 'susah', 'banget', 'di', 'dapatkan']","['sudah', 'mencoba', 'daftar', 'tidak', 'bisa', 'tolong', 'permudah', 'masyarakat', 'banget', 'aplikasi', 'sudah', 'kali', 'uninstall', 'hasilnya', 'tidak', 'kode', 'verifikasi', 'WhatsApp', 'susah', 'banget', 'dapatkan']",1,1,1,"['sudah', 'mencoba', 'daftar', 'tidak', 'bisa', 'tolong', 'permudah', 'masyarakat', 'banget', 'aplikasi', 'sudah', 'kali', 'uninstall', 'hasilnya', 'tidak', 'kode', 'verifikasi', 'WhatsApp', 'susah', 'banget', 'dapatkan']",assurance
Pengguna Google,5,Yg penting servernya lancar,yg penting servernya lancar,yang penting servernya lancar,"['yang', 'penting', 'servernya', 'lancar']","['servernya', 'lancar']",2,2,2,"['servernya', 'lancar']",Tidak Ada Kecocokan
Pengguna Google,3,Aplikasih aneh.. tapi terpaksa digunakan krn wajib dari t4 kerja,aplikasih aneh tapi terpaksa digunakan krn wajib dari t kerja,aplikasih jelek tetapi terpaksa digunakan karena wajib dari t kerja,"['aplikasih', 'jelek', 'tetapi', 'terpaksa', 'digunakan', 'karena', 'wajib', 'dari', 't', 'kerja']","['aplikasih', 'jelek', 'terpaksa', 'wajib', 't', 'kerja']",1,1,0,"['aplikasih', 'jelek', 'terpaksa', 'wajib', 't', 'kerja']",Tidak Ada Kecocokan
Pengguna Google,3,Saya mau mendaftar via aplikasi tidak bisa karna tidak dapat kode opt melalui sms nya,saya mau mendaftar via aplikasi tidak bisa karna tidak dapat kode opt melalui sms nya,saya mau mendaftar via aplikasi tidak bisa karena tidak dapat kode opt melalui sms ya,"['saya', 'mau', 'mendaftar', 'via', 'aplikasi', 'tidak', 'bisa', 'karena', 'tidak', 'dapat', 'kode', 'opt', 'melalui', 'sms', 'ya']","['mendaftar', 'via', 'aplikasi', 'tidak', 'bisa', 'tidak', 'kode', 'opt', 'sms']",1,1,1,"['mendaftar', 'via', 'aplikasi', 'tidak', 'bisa', 'tidak', 'kode', 'opt', 'sms']",assurance
Pengguna Google,1,Sumpah jelek banget. Masa muncul notif aplikasi tdk bisa berjalan pada emulator dan device yg di root. Padahal hp saya tidak di Root dan jelas jelas Android tanpa emulator. Udah di instal ulang sama aja..bapuk banget menyusahkan. Pdahal butuh penting bgt apk nya..tolong diperbaiki segeraa banyak yg mengalami hal serupa,sumpah jelek banget masa muncul notif aplikasi tdk bisa berjalan pada emulator dan device yg di root padahal hp saya tidak di root dan jelas jelas android tanpa emulator udah di instal ulang sama ajabapuk banget menyusahkan pdahal butuh penting bgt apk nyatolong diperbaiki segeraa banyak yg mengalami hal serupa,sumpah jelek banget masa muncul notifikasi aplikasi tidak bisa berjalan pada emulator dan device yang di root padahal hp saya tidak di root dan jelas jelas android tanpa emulator sudah di install ulang sama ajabapuk banget menyusahkan padahal butuh penting sangat aplikasi nyatolong diperbaiki segeraa banyak yang mengalami hal serupa,"['sumpah', 'jelek', 'banget', 'masa', 'muncul', 'notifikasi', 'aplikasi', 'tidak', 'bisa', 'berjalan', 'pada', 'emulator', 'dan', 'device', 'yang', 'di', 'root', 'padahal', 'hp', 'saya', 'tidak', 'di', 'root', 'dan', 'jelas', 'jelas', 'android', 'tanpa', 'emulator', 'sudah', 'di', 'install', 'ulang', 'sama', 'ajabapuk', 'banget', 'menyusahkan', 'padahal', 'butuh', 'penting', 'sangat', 'aplikasi', 'nyatolong', 'diperbaiki', 'segeraa', 'banyak', 'yang', 'mengalami', 'hal', 'serupa']","['sumpah', 'jelek', 'banget', 'muncul', 'notifikasi', 'aplikasi', 'tidak', 'bisa', 'berjalan', 'emulator', 'device', 'root', 'hp', 'tidak', 'root', 'android', 'emulator', 'sudah', 'install', 'ulang', 'ajabapuk', 'banget', 'menyusahkan', 'butuh', 'sangat', 'aplikasi', 'nyatolong', 'diperbaiki', 'segeraa', 'mengalami']",1,1,0,"['sumpah', 'jelek', 'banget', 'muncul', 'notifikasi', 'aplikasi', 'tidak', 'bisa', 'berjalan', 'emulator', 'device', 'root', 'hp', 'tidak', 'root', 'android', 'emulator', 'sudah', 'install', 'ulang', 'ajabapuk', 'banget', 'menyusahkan', 'butuh', 'sangat', 'aplikasi', 'nyatolong', 'diperbaiki', 'segeraa', 'mengalami']",tangibles
Pengguna Google,1,Udah 4x ganti nmr untuk verifikasi gak bisa²..aneh bngt nih aplikasi,udah x ganti nmr untuk verifikasi gak bisaaneh bngt nih aplikasi,sudah kali ganti nomor untuk verifikasi tidak bisaaneh sangat nih aplikasi,"['sudah', 'kali', 'ganti', 'nomor', 'untuk', 'verifikasi', 'tidak', 'bisaaneh', 'sangat', 'nih', 'aplikasi']","['sudah', 'kali', 'ganti', 'nomor', 'verifikasi', 'tidak', 'bisaaneh', 'sangat', 'aplikasi']",1,1,1,"['sudah', 'kali', 'ganti', 'nomor', 'verifikasi', 'tidak', 'bisaaneh', 'sangat', 'aplikasi']",assurance
Pengguna Google,1,Yang lalu lbh mudah dg rujukan. Dg surat kontrol malah ribet ga bs daftar online Krn hrs pas tanggal sdgkan kl lwt rujukan ga nampak di pendaftaran. Tujuan aplikasi dibuat kan utk memudahkan pengguna bukan sebaliknya.,yang lalu lbh mudah dg rujukan dg surat kontrol malah ribet ga bs daftar online krn hrs pas tanggal sdgkan kl lwt rujukan ga nampak di pendaftaran tujuan aplikasi dibuat kan utk memudahkan pengguna bukan sebaliknya,yang lalu lebih mudah dengan rujukan dengan surat kontrol malah ribet tidak bisa daftar daring karena harus ketika tanggal sdgkan kalau lewat rujukan tidak menampak di pendaftaran tujuan aplikasi dibuat kan untuk memudahkan pengguna bukan sebaliknya,"['yang', 'lalu', 'lebih', 'mudah', 'dengan', 'rujukan', 'dengan', 'surat', 'kontrol', 'malah', 'ribet', 'tidak', 'bisa', 'daftar', 'daring', 'karena', 'harus', 'ketika', 'tanggal', 'sdgkan', 'kalau', 'lewat', 'rujukan', 'tidak', 'menampak', 'di', 'pendaftaran', 'tujuan', 'aplikasi', 'dibuat', 'kan', 'untuk', 'memudahkan', 'pengguna', 'bukan', 'sebaliknya']","['lebih', 'mudah', 'rujukan', 'surat', 'kontrol', 'ribet', 'tidak', 'bisa', 'daftar', 'daring', 'tanggal', 'sdgkan', 'rujukan', 'tidak', 'menampak', 'pendaftaran', 'tujuan', 'aplikasi', 'memudahkan', 'pengguna']",1,2,0,"['lebih', 'mudah', 'rujukan', 'surat', 'kontrol', 'ribet', 'tidak', 'bisa', 'daftar', 'daring', 'tanggal', 'sdgkan', 'rujukan', 'tidak', 'menampak', 'pendaftaran', 'tujuan', 'aplikasi', 'memudahkan', 'pengguna']",responsiveness
Pengguna Google,1,Tolong aplikasinya diperbaiki lagi sungguh bikin pusing mau daftar aja belum2 bisa.. banyak yang kasih rating 1 berarti memang banyak banget masalhnya,tolong aplikasinya diperbaiki lagi sungguh bikin pusing mau daftar aja belum bisa banyak yang kasih rating  berarti memang banyak banget masalhnya,tolong aplikasinya diperbaiki lagi sungguh membuat pusing mau daftar saja belum bisa banyak yang kasih rating berarti memang banyak banget masalhnya,"['tolong', 'aplikasinya', 'diperbaiki', 'lagi', 'sungguh', 'membuat', 'pusing', 'mau', 'daftar', 'saja', 'belum', 'bisa', 'banyak', 'yang', 'kasih', 'rating', 'berarti', 'memang', 'banyak', 'banget', 'masalhnya']","['tolong', 'aplikasinya', 'diperbaiki', 'sungguh', 'pusing', 'daftar', 'bisa', 'kasih', 'rating', 'banget', 'masalhnya']",3,3,0,"['tolong', 'aplikasinya', 'diperbaiki', 'sungguh', 'pusing', 'daftar', 'bisa', 'kasih', 'rating', 'banget', 'masalhnya']",tangibles
Pengguna Google,1,"ketika mau melakukan OTP malah terdapat nomor lain di akun saya, dan bahkan saya tidak mengenali nomor tersebut sungguh merugikan ketika sedang membutuhkan pengobatan tetapi malah terjadi hal sepele tetapi fatal yang tidak menyenangkan!!",ketika mau melakukan otp malah terdapat nomor lain di akun saya dan bahkan saya tidak mengenali nomor tersebut sungguh merugikan ketika sedang membutuhkan pengobatan tetapi malah terjadi hal sepele tetapi fatal yang tidak menyenangkan,ketika mau melakukan otp malah terdapat nomor lain di akun saya dan bahkan saya tidak mengenali nomor tersebut sungguh merugikan ketika sedang membutuhkan pengobatan tetapi malah terjadi hal sepele tetapi fatal yang tidak menyenangkan,"['ketika', 'mau', 'melakukan', 'otp', 'malah', 'terdapat', 'nomor', 'lain', 'di', 'akun', 'saya', 'dan', 'bahkan', 'saya', 'tidak', 'mengenali', 'nomor', 'tersebut', 'sungguh', 'merugikan', 'ketika', 'sedang', 'membutuhkan', 'pengobatan', 'tetapi', 'malah', 'terjadi', 'hal', 'sepele', 'tetapi', 'fatal', 'yang', 'tidak', 'menyenangkan']","['otp', 'nomor', 'akun', 'tidak', 'mengenali', 'nomor', 'sungguh', 'merugikan', 'membutuhkan', 'pengobatan', 'sepele', 'fatal', 'tidak', 'menyenangkan']",1,1,1,"['otp', 'nomor', 'akun', 'tidak', 'mengenali', 'nomor', 'sungguh', 'merugikan', 'membutuhkan', 'pengobatan', 'sepele', 'fatal', 'tidak', 'menyenangkan']",assurance
Pengguna Google,5,Mempermudah segala hal yg berkaitan dg pelayanan kesehatan.,mempermudah segala hal yg berkaitan dg pelayanan kesehatan,mempermudah segala hal yang berkaitan dengan pelayanan kesehatan,"['mempermudah', 'segala', 'hal', 'yang', 'berkaitan', 'dengan', 'pelayanan', 'kesehatan']","['mempermudah', 'berkaitan', 'pelayanan', 'kesehatan']",3,3,2,"['mempermudah', 'berkaitan', 'pelayanan', 'kesehatan']",empathy
Pengguna Google,1,"Daftar susah harus berulang2, plikasi ga guna masi di pake, payah BPJS ???",daftar susah harus berulang plikasi ga guna masi di pake payah bpjs,daftar susah harus berulang plikasi tidak berguna masih di pakai payah bpjs,"['daftar', 'susah', 'harus', 'berulang', 'plikasi', 'tidak', 'berguna', 'masih', 'di', 'pakai', 'payah', 'bpjs']","['daftar', 'susah', 'berulang', 'plikasi', 'tidak', 'berguna', 'pakai', 'payah', 'bpjs']",1,1,0,"['daftar', 'susah', 'berulang', 'plikasi', 'tidak', 'berguna', 'pakai', 'payah', 'bpjs']",reliability
Pengguna Google,4,Praktis dan fungsional meski tidak semua feature ada,praktis dan fungsional meski tidak semua feature ada,praktis dan fungsional meski tidak semua feature ada,"['praktis', 'dan', 'fungsional', 'meski', 'tidak', 'semua', 'feature', 'ada']","['praktis', 'fungsional', 'tidak', 'feature']",2,2,1,"['praktis', 'fungsional', 'tidak', 'feature']",tangibles
Pengguna Google,1,"Sumpah aplikasinya keluar sendiri terus minta di update giliran udh di update malah gak bisa masuk selalu tulisannya gini ""ceptcha yg anda masukan salah"" padahal jelas2 itu bener kodenya tolong ini gimna ya min pembaharuannya masa gak bisa masuk terus padah udh di coba berulang kali",sumpah aplikasinya keluar sendiri terus minta di update giliran udh di update malah gak bisa masuk selalu tulisannya gini ceptcha yg anda masukan salah padahal jelas itu bener kodenya tolong ini gimna ya min pembaharuannya masa gak bisa masuk terus padah udh di coba berulang kali,sumpah aplikasinya keluar sendiri terus meminta di memperbarui giliran sudah di memperbarui malah tidak bisa masuk selalu tulisannya begini ceptcha yang anda masukan salah padahal jelas itu benar kodenya tolong ini bagaimana ya min pembaharuannya masa tidak bisa masuk terus padah sudah di coba berulang kali,"['sumpah', 'aplikasinya', 'keluar', 'sendiri', 'terus', 'meminta', 'di', 'memperbarui', 'giliran', 'sudah', 'di', 'memperbarui', 'malah', 'tidak', 'bisa', 'masuk', 'selalu', 'tulisannya', 'begini', 'ceptcha', 'yang', 'anda', 'masukan', 'salah', 'padahal', 'jelas', 'itu', 'benar', 'kodenya', 'tolong', 'ini', 'bagaimana', 'ya', 'min', 'pembaharuannya', 'masa', 'tidak', 'bisa', 'masuk', 'terus', 'padah', 'sudah', 'di', 'coba', 'berulang', 'kali']","['sumpah', 'aplikasinya', 'memperbarui', 'giliran', 'sudah', 'memperbarui', 'tidak', 'bisa', 'masuk', 'tulisannya', 'ceptcha', 'masukan', 'salah', 'kodenya', 'tolong', 'pembaharuannya', 'tidak', 'bisa', 'masuk', 'padah', 'sudah', 'coba', 'berulang', 'kali']",1,1,1,"['sumpah', 'aplikasinya', 'memperbarui', 'giliran', 'sudah', 'memperbarui', 'tidak', 'bisa', 'masuk', 'tulisannya', 'ceptcha', 'masukan', 'salah', 'kodenya', 'tolong', 'pembaharuannya', 'tidak', 'bisa', 'masuk', 'padah', 'sudah', 'coba', 'berulang', 'kali']",tangibles
